,Artist,Song Title,Full Title,Release Date,Year,Month,Day,Pageviews,url,featured_count,producer_count,writer_count,Song Lyrics,Artist Image
0,Danny Brown,XXX,XXX by Danny Brown,2011-08-15,2011,8,15,681235,https://genius.com/Danny-brown-xxx-lyrics,0,1,1,"108 ContributorsXXX Lyrics
30
Check

Colder than them grits they fed slaves
Me to rap is like water to raves
AKs with bayonets on deck, rep my set
Sorta like Squidward and his clarinet
I'm in ya bitch mouth, but she fantasizing
Staring at the skinnies, said it's so tantalizing
Dog, I'm strategizing, plotting on the throne
Master of the ace, sitting on chrome
Dark nights tryna sleep, stomach on fire
Delusional from hunger, so I couldn't get tired
Imagining the equalizer goin' from green to red
Words that rhyme together just appear all in my head
And I'm sorta like Neo with the Matrix code
Try to escape it, hoping the drugs'll numb my soul
Say I'm getting old, time's running out
Repeating instrumentals, tryna figure patterns out
I never leave the house, ain't slept in three days
Poppin' pills, writin', drinkin' and smokin' haze
Weavin' kicks and snares, tryna dodge these hooks
Keepin' it original, something that's overlooked
The way a nigga goin', might go out like Sam Cooke
Or locked up, callin' home for money on my books
'Cause if this shit don't work, nigga, I failed at life
Turning to these drugs, now these drugs turned my life
And it's the downward spiral, got me suicidal
But too scared to do it, so these pills'll be the rifle
Surpassing all my idols, took the wrong turn
But can't go back now, so let that blunt burn
'Cause now it's my turn if I fuck it all up
It took a while to get here, now I depend on these drugs, uh
I took a while to get here, now I depend on these drugs
Triple XYou might also like32Embed",https://images.genius.com/c0563c9032200258584576466a5d6d53.395x395x1.jpg
1,Danny Brown,Really Doe,"Really Doe by Danny Brown (Ft. Ab-Soul, Earl Sweatshirt & Kendrick Lamar)",2016-09-18,2016,9,18,482085,https://genius.com/Danny-brown-really-doe-lyrics,3,1,6,"278 ContributorsTranslationsEspañolReally Doe Lyrics
You niggas don’t even know
All that talk then no show
Cannot tell me nothin'
Show me somethin' I ain't seen before
That hoe want my piccolo
Smoking on that mistletoe
Make her kiss all on it
While we chop chop on them 24s
She look like a centerfold
Mouth all on my genitals
Suckin' on it like she gettin' vitamins and minerals
I be on the chemicals, she be on my testicles
Poke her with my tentacle then put her out my schedules
Rolling up them vegetables
Rapping with that special flow
Only way you're next to blow if you be strapped with C4
I be fresh from head to toe, every day a fashion show
Used to tote that Calico and serve like John McEnroe
Now I sell out all my shows
Used to sell out all my blow
That was back when we was coppin' dubs to try and roll up 4
Now a nigga livin' good
I done made it out the hood
Think I'm goin' back?
I wish a motherfucker would
You might also like
Yeah, they say I got the city on fire
I ain't boomin', that's a goddamn lie, woah
Really doe, like really doe
Really doe, like really doe
They say I got the city on fire
I ain't boomin', that's a goddamn lie, woah
Really doe, like really doe
Really doe, like really doe
Still wicked as Aleister, Crowley niggas know me well
For heaven's sake, I'm the GOAT, you haters can go to hell
When you're getting money, nigga, every day is sunny
I'ma act an ass on that donkey, let her pull my ponytail
Second grade, took my mama weddin' ring, took that bitch
To show-and-tell, now I'm married to the game to no avail
Grounded me for like a month, now I'm gettin' high as fuck
Employer tryna write me up, but now I'm a writer
With ambitions of a rider, and half the shit on my rider I don't even want, the Fanta's for us, the Henny's for the sluts (chyeah)
Givenchy bikers with the rev rips
Balmain badmon, Bathing Ape on my dick
Paid by the Bloods, raised by the Crips
Soulo Ho3 the prophecies, atrocities, exhibition
Oh yeah, now a nigga livin' good
But good could be better I wish a motherfucker would
Yeah, they say I got the city on fire
I ain't boomin', that's a goddamn lie, woah
Really doe, like really doe
Really doe, like really doe
They say I got the city on fire
I ain't boomin', that's a goddamn lie, woah
Really doe, like really doe
Really doe, like really doe

Life is like an appetite of truth and dare, I double dare ya
Life to end in vain before the end is near
See I can hear you crying
Silence sittin' in the dark
Holdin' crosses 'cross your heart
Sin is such a work of art
Watch out for the love lost
Bet a thousand, shoot a thousand
Things a nigga do for thousands
Made a million counting sheep
Gave it all to public housin'
Taking off to Abu Dhabi
Beamin' up the motor, Scotty
Talking to promoters, Scotty
Everybody know it's Gotti
Murder one, you've heard of them
The rev undid, the all day madness
Got it off the wipe it off, the evidence, the blood on mattress
Big power, big stages
My zoo cannot fit the cages
This booth is not used to fakin'
My crew just love confrontation
I chewed the face off the laces
I moved the weight from the waitress
I chef the pot that made poison
I cooked then kicked all the patients
My bitch is way beyond basic
That's life insurance, car insurance, good pussy insurance
Ayy, look what we're enduring
Ayy, ridin' in foreigns
Ayy, K-Dot, four years, I got the same watch
But it's the real watch and that bitch fire
Speed Racer waitin' outside
The roof on it like a tank top
Countin' money, watchin' paint dry
When I'm done is when the rain stops, uh
They say I got the city on fire
I ain't boomin', that's a goddamn lie, woah
Really doe, like really doe
Really doe, like really doe
They say I got the city on fire
I ain't boomin', that's a goddamn lie, woah
Really doe, like really doe
Really doe, like really doe
Good, hood
I wish you motherfuckin' would
Listen, wish a motherfucker would, Brown
I had to put my foot down
It's like I'm popping a clutch
Your hate palpable, your jaw full of dust
You gon' keep talkin' or are we lockin' it up?
And I'm the type of nigga it ain't never been an honor to judge
You a mouse that the falcon picked up
So disrespect will get you checked like the top of the month
I was a liar as a kid so now I'm honest as fuck
And I never pass my mama no blunt
And kept my head straight
Listen deadweight never been a problem to dunk
Look, I just broke up with my bitch cause we ain't argue enough
I keep it dirty as a spliff my uncle Alchemist puff
I strike a birdie on 'em, while I hit your mouth with the club
I wake up early on 'em, gettin' out the house is a must
It's like a sweaty pit, sweaty sick, countin' your dubs
Either that or you gon' catch me on a mountain with monks
Loungin', ask your girl why her mouth on my nuts
You've been the same motherfucker since 2001
Well it's the left-handed shooter, Kyle Lowry the pump
I'm at your house like, ""Why you got your couch on my Chucks?""
Motherfucker119Embed",https://images.genius.com/c0563c9032200258584576466a5d6d53.395x395x1.jpg
2,Danny Brown,Grown Up,Grown Up by Danny Brown,2012-06-05,2012,6,5,269999,https://genius.com/Danny-brown-grown-up-lyrics,0,1,2,"100 ContributorsGrown Up Lyrics
Remember when my first meal was school lunch
Now I spit a 16 straight with no punch
Remember all for dinner all we ate was Captain Crunch
Now we blow big blunts on the way to brunch
Went from good fella to commissary slips
Now I got back up man every time I slipped
Never ever quit, I just kept on pursuing
Teacher always ask me, what was I doing
Scribbled in my notebook and never did homework
Low attention span, guess these Adderall worked
Rocked Tommy Hil shirts, ones with the boat
Rockport kicks way before we even smoked
Used to have baby lungs, choking when I hit it
Nowadays lace a whole seven in a sitting
Remember back then, man we thought we growed up
Rushin' out of kid just to be grown up

Rushing as a kid just to be grown up
Yeah, whoever thought I'd be the greatest growing up?

I can eat a pound and shit sixty four quarters
Burn up fire and drown drops of water
Son, I told you I got them beans like Goya
Gone off them pills, got me jumping off the sofa
Hotter than a Hot Pocket out the devil microwave
Model bitches begging just be a nigga sex slave
Exotic foreign garments lookin' tailor made
And when these bitches see me man, they wetter than the Everglades
Everyday same shit, me getting paid
Waking up, new bitch, me getting laid
Used to take bottle back, waitress bring the bottle back
Now they see me shining and they looking like a Sour Patch
Niggas catch a heart attack
Newport soft pack never blow blunt wraps
But these blunt raps sewn up
Whoever thought I'd be the greatest growing up?
You might also like
Rushing as a kid just to be grown up
Whoever thought I'd be the greatest growing up?34Embed",https://images.genius.com/c0563c9032200258584576466a5d6d53.395x395x1.jpg
3,Danny Brown,Ain’t It Funny,Ain’t It Funny by Danny Brown,2016-09-27,2016,9,27,263536,https://genius.com/Danny-brown-aint-it-funny-lyrics,0,1,2,"143 ContributorsTranslationsEspañolAin’t It Funny Lyrics
Verbal couture, parkour with the metaphors
The flow house of horror, dead bolted with metal doors
Grinch bitch, six sense with a nose drip
Mind skydive, sniffing bumps in the cockpit
Locksmith of hip-hop, appraisal the wrist watch
The rocks bout the size as the teeth in Chris Rock's mouth
Sock out the mic, prototype for Adderall
Your work killing fiends 'cause you cut it with Fentanyl
So much coke just to sniff, need a ski lift
Flip your table over if you cut it with the bullshit
Nosebleed on red carpets, but it just blend in
Snapping pictures feeling my chest being sunk in
Live a fast life, seen many die slowly
Unhappy when they left so I try to seize the moment

Funny how it happens who ever would imagine
That joke's on you but Satan the one laughing

Ain't it funny how it happens?
Ain't it? ain't it funny how it happens?
Ain't it? ain't it funny how it happens?
Ain't it?
You might also like
I can sell honey to a bee
In the fall time, make trees, take back they leaves
Octopus in a straight jacket, savage with bad habits
Broke, serving fiends, got rich, became a addict
Ain't it funny how it happens, who would ever would imagine
Nose running right now, could ya pass me a napkin?
Managed to somehow to have the upper advantage
Panic when the drugs are gone and nobody is answering
Ain't it funny how it happens?
Ain't it, ain't it funny how it happens?
No way to mask it, a lot became has beens
Rolling up that hundred dollar bill till they cash in
Thinks it gone last, going too fast
Man, it's fucked up, ain't it funny how it happens?

Ain't it funny how it happens?
Ain't it? ain't it funny how it happens?
Ain't it? ain't it funny how it happens?
Ain't it?

Ain't it funny how it happens? Upcoming heavy traffic
Say ya need to slow down 'cause you feel yourself crashing
Staring in the devil face but ya can't stop laughing
Staring in the devil face but ya can't stop laughing
It's a living nightmare, that most of us might share
Inherited in our blood, it's why we stuck in the mud
Can’t quit the drug use or the alcohol abuse
Even if I wanted to, tell you what I'm gonna do
I’ma wash away my problems with this bottle of Henny
Anxiety got the best of me so I'm popping them Xannies
Might need rehab but to me that shit pussy
Pray for me y'all 'cause I don't know what coming to me
Bought a 8-ball of coke and my nigga on the way
Got three hoes with him and they all tryna play
Funny how it happens who ever would imagine
That joke's on you but Satan the one laughing

Ain't it funny how it happens?
Ain't it? ain't it funny how it happens?
Ain't it? ain't it funny how it happens?
Ain't it?54Embed",https://images.genius.com/c0563c9032200258584576466a5d6d53.395x395x1.jpg
4,Danny Brown,I Will,I Will by Danny Brown,2011-08-15,2011,8,15,225316,https://genius.com/Danny-brown-i-will-lyrics,0,1,1,"71 ContributorsI Will Lyrics
Put a cup up, put a four up in it
Sixes on that Chevy with some hoes in it
Put a cup up, put a four up in it
Sixes on that Chevy with some hoes in it
What he won't do (She like), bitch, I will (She like)
What he won't do (She like), bitch, I will (She like)
What he won't do (She like), bitch, I will (She like)
What he won't do (She like), bitch, I will (She like)

Take it off, baby, bend over, let me see it (Let me see it)
You looking for a real pussy eater, I could be it (I could be it)
Quit playing with me, girl (Girl), and bring that over here (Yeah)
And climb aboard my face, put that pussy on my beard (Uh)
I ain't tryna take you shopping (Nah), buy your ass no shoes (Nah)
I'm tryna lick that clit while I'm looking up at you
No shame in my game, girl, look back at me (Look back at me)
I don't give a fuck if it's shaved or it's nappy (Nah)
Long as it ain't nasty, sanitation smellin' (Uh)
One whiff of that bitch, I'ma be bailin' (Uh)
If it's smellin' sweet, I'ma lick it for a hour (Hour)
And even if it's sour, I might lick it in the shower (Woah)
I go dumb and ignorant (Ignorant), when I'm on that clitoris (Yeah)
Lick your ass delirious (Delirious), my tongue game so damn serious (Huh)
So bend that ass over, let me eat it from the back (Eat it from the back)
That pussy so good, have a nigga coming back (Go)
You might also like
Put a cup up, put a four up in it
Sixes on that Chevy with some hoes in it
Put a cup up, put a four up in it
Sixes on that Chevy with some hoes in it
What he won't do (She like), bitch, I will (She like)
What he won't do (She like), bitch, I will (She like)
What he won't do (She like), bitch, I will (She like)
What he won't do (She like), bitch, I will (She like)

Oh, that nigga scared? Let me show you what it's 'bout (Show you what it's 'bout)
Spread apart them lips, put that clit up in my mouth (Uh)
And that thang so juicy, I'ma call it Jamba (Uh)
Licking it in circles got me calling me your papa (Papa)
Tongue going faster Faster, singing ""La La Bamba"" (""La La Bamba"")
Tryna keep my rhythm like the bongos in samba (Yeah)
I'm a pussy monster (Monster), blowing on that ganja (Ganja)
After I finish, look like you was in a sauna (Uh)
Toes curling up while you're grabbing on the sheets (Uh)
Spitting on that pussy real sloppy when I eat (Uh)
Slobbing on that pussy, after that, I don't cuddle (Uh)
I put that dick up on her, make her sleep up in a puddle (Go)
Bitch, I ain't afraid, I'll eat it up in public (Yeah)
Feet up on the windshield, broad day, fuck it
69  in hotels with the lights on (On)
Tongue worth a million, I don't need ice on (Nah)
Put a cup up (Put a cup up), put a four in it (Put a four in it)
Sixes on that Chevy with some hoes in it (Stop)
Them hoes playing (Hoes playing), they don't wanna fuck (They don't wanna fuck)
I'ma put they ass out, they gon' be walking, bruh (Stop)
And I'm swagged up (Swagged up), I'm off a pill (I'm off a pill)
Could fuck you for a hour 'cause I can't feel (I can't feel)
Said I'm swagged up (Swagged up), I'm off a pill (I'm off a pill)
Could fuck you for a hour 'cause I can't feel (Stop)17Embed",https://images.genius.com/c0563c9032200258584576466a5d6d53.395x395x1.jpg
5,Danny Brown,Monopoly,Monopoly by Danny Brown,2011-08-15,2011,8,15,222978,https://genius.com/Danny-brown-monopoly-lyrics,0,1,1,"96 ContributorsMonopoly Lyrics
Ain't gonna be too many suckers, and furthermore, I think you better check your mitts
Jay, come on, baby, let's cut this place loose
Yeah, chump, you better get the fuck out of here
And take your bitches with you, especially Ug-Mug here

The Hybrid, smoking on papaya
That give you niggas bronchitis, what you write is all vagina
What I write is Wall of China, nigga, that's great
Like eighths of Grape Apes gettin' stuffed in my suitcase
Ready to hit the studio and shit all on your mixtape
Nah, literally, shit all on your mixtape
Wipe with the credits, leave stains on the jewel case
In just two takes, dog, the booth'll get souffléd
You're hiding something like a toupée
Truthfully, my friend, touché
You gon' get exposed like an up-and-coming model
And to me, your label seems like one of them pageant mamas
So guess who's the little bitch? That's you
You must suck a lot of dick, that's true
I misuse with issues and pistols
Mind racing like Bristol, heart of igloos
My nigga, you ain't been what I been through
And if so, you would take a pencil through your temple
'Cause I done served fiends on they menstrual
Ain't even had pads, stuffed they panties with tissue
Hit the ave 'cause they mouth ain't bleeding
And your style's like fried chicken without seasoning
Nigga, that's bland, fuck you up and your mans
I smack you like a bitch, nigga, that's open-hand
Fuck you and your tough talk
When I monopolize, I throw your ass off the boardwalk
Fag, you ain't play sports, but always at the ballpark
Type of nigga rocking Crocs at the fuckin' Walmart
Drunk like Stallworth, riding in a fiend car
Get flicked, guess what? I'm runnin' from this fiend car
I know a nigga dirty and got the hammer
But this kush got me high like Pac bandanna
You might also like
I'm a smart nigga that do dumb shit
In your baby mama crib, not flushing after I piss
I'm Ferris Bueller with Frank Muellers
You blank shooters on stank hooters
I'm in Aruba sippin' wine cooler
Mind-ruler, sort of like hypnotism
That's why these white bitches wanna get with him
I smack it, flip it like Mike Bivins
But to me, your flow's like Ronny DeVoe's
My hoes got toes in expensive high heels
Your hoes' toes is fucked, beauty supply sandals
Handle any situation
I smoke blunts to the face to stay motivated
Irritated when I'm not sedated
Fuck her face like I was obligated
And still fuckin' with them freak hoes
Stank pussy smellin' like Cool Ranch Doritos20Embed",https://images.genius.com/c0563c9032200258584576466a5d6d53.395x395x1.jpg
6,Danny Brown,25 Bucks,25 Bucks by Danny Brown (Ft. Purity Ring),2013-09-30,2013,9,30,188824,https://genius.com/Danny-brown-25-bucks-lyrics,1,1,3,"62 Contributors25 Bucks Lyrics
25 bucks, momma braid your hair
Sit on the porch, she'll do it on the stairs
Grew your hair out and you wanna get it twisted
Fed us many nights, nigga, that's how we was living
25 bucks, momma braid your hair
Sit on the porch, she'll do it on the stairs
Grew your hair out and you wanna get it twisted
Fed us many nights, nigga, that's how we was living

I'll not get old
If I dig with my knees, if I grind down my teeth
I know from the attic of me
From the bottoms of pleas, from the waywarded seas

Arthritis in her fingers, carpal tunnel in her wrists
'Bout to feed her kids at night, sit between her legs and twist
While she listen to the oldies, soap operas, smoking bogies
On the phone, gossiping, telling homegirls stories
Girlfriend worried 'cause her son's in a hurry
To see the state pen' or a cemetery buried
Ma replied, do her best, but it's still rough
Keep your kids off the street and away from drugs
Doing hair in the house, ain't putting on Daniel
Daddy in and out: ""Ayy, who turned that channel?""
Sneakers turn to house shoes, stepping on the back
Ashing her cigarette in a brown paper bag
Smoking joints, laughing, tryna get the part straight
For ten, put your perm in, don't scratch all day
Hot cocoa stove, put the food in the bowl
Say that's how many nights it was hard to keep going
You might also like
Now I'm trapped in the trap and the devil ain't forgetting
Wanna see me dead or locked in a prison
In the system with division, only thing that add up
Fucked up 'cause a nigga tryna get a couple bucks
Now I'm trapped in the trap and the devil ain't forgetting
Wanna see me dead or locked in a prison
In the system with division, only thing that add up
Fucked-up nigga tryna get a couple bucks

25 bucks, momma braid your hair
Sit on the porch, she'll do it on the stairs
Grew your hair out and you wanna get it twisted
Fed us many nights, nigga, that's how we was living
25 bucks, momma braid your hair
Sit on the porch, she'll do it on the stairs
Grew your hair out and you wanna get it twisted
Fed us many nights, nigga, that's how we was living

I'll not get old
If I dig with my knees, if I grind down my teeth
I know from the attic of me
From the bottoms of pleas, from the waywarded seas
Iverson Zig Zags, good night: fast food
If you really balling, mommy cop Chinese food
If you really wonder why these people got issues
'Cause the rent owed and the fucking lights due
On her knees at night, pray a miracle come through
Daddy shooting Craps, tryna win a pair of shoes
I been growing my hair, 'bout to let mommy twist it
Out wilding with my friends, even got myself a biscuit
Homie momma smoking with nothing to lose
Now he stashing cracks in some hundred-dollar shoes
Sitting at his crib, smoking Swishers, getting faded
Told me hit my mommy up, 'cause he tryna get braided
What we gon' do? See the local dopeman
See if he can put some money in our hand
Same one jump me, the same one front me
'Cause I'm tired of seeing my family fucked up and hungry

Now I'm in the trap and the devil ain't forgetting
Wanna see a nigga dead or locked in a prison
In the system with division only thing that add up
Fucked up nigga tryna get a couple bucks
Now I'm trapped in the trap and the devil ain't forgetting
Wanna see a nigga dead or locked in a prison
In the system with division only thing that add up
Fucked up cause a nigga tryna get a couple bucks
25 bucks, momma braid your hair
Sit on the porch, she'll do it on the stairs
Grew your hair out and you wanna get it twisted
Fed us many nights, nigga, that's how we was living
25 bucks, momma braid your hair
Sit on the porch, she'll do it on the stairs
Grew your hair out and you wanna get it twisted
Fed us many nights, nigga, that's how we was living64Embed",https://images.genius.com/c0563c9032200258584576466a5d6d53.395x395x1.jpg
7,Danny Brown,Dip,Dip by Danny Brown,2013-10-08,2013,10,8,179302,https://genius.com/Danny-brown-dip-lyrics,0,1,3,"56 ContributorsDip Lyrics
Check!

Dip, I dip, you dip, dip, I dip, you dip, I dip (Stunt)
Dip, I dip, you dip, dip, I dip, you dip, I dip (Stunt)
Dip, you dip, I dip, dip, you dip, I dip, you dip (Molly)
Dip, I dip, you dip (Stunt), dip, I dip, you dip, I dip
Don't let me into my zone (Uh-uh)
Don't let me into my zone (Uh-uh)
Don't let me into my zone (Uh-uh)
You haters leave me alone (Go!)
I said, don't let me into my zone (Uh-uh)
Don't let me into my zone (Uh-uh)
Don't let me into my zone (Uh-uh)
You haters leave me alone

Like Lieutenant Dan, I'm rolling
Back to back, I keep on smoking
Eyes keep shaking and I can't stay focused
I'm fucked if you niggas ain't noticed
I'm sweating, but I'm cold
Mouth all dry, but I got a runny nose
I just bought me a water bottle, chugged that down
But I think I need me some more
And I keep feeling like I'm gon' faint
But fuck that, nigga, pass me that drank
I done drunk too much
I'ma throw up in a hotel bathroom sink
Bitch, I'm blown, I'm zooted
Can't believe that I'm even moving
Off a half a gram of molly, we about to go party
And I don't know what I'm doing, stunt!
You might also like
Dip, I dip, you dip, dip, I dip, you dip, I dip (Stunt)
Dip, I dip, you dip, dip, I dip, you dip, I dip (Stunt)
Dip, you dip, I dip, dip, you dip, I dip, you dip (Molly)
Dip, I dip, you dip (Stunt), dip, I dip, you dip, I dip
Don't let me into my zone (Uh-uh)
Don't let me into my zone (Uh-uh)
Don't let me into my zone (Uh-uh)
You haters leave me alone (Go!)
I say, don't let me into my zone (Uh-uh)
Don't let me into my zone (Uh-uh)
Don't let me into my zone (Uh-uh)
You haters leave me alone

Now all these rappers talking 'bout that molly
Bet a million dollars, these niggas ain't dipped it
Pure MDMA, put it in a shot, we ain't talking 'bout crystal
Been thizzing hard up all day, rest in peace to Mac Dre
Throw up the T, scratch on my face
Do the Thizzle Dance up in the place
I'm grinding on your bitch while I'm grinding on my teeth
Don't give a flying fuck, so right now, you don't want beef
I'm blown, I'm zooted
Can't believe that I'm even moving
Off a half a gram of molly, we about to go party
And I don't know what I'm doing, stunt!
Dip, I dip, you dip, dip, I dip, you dip, I dip (Stunt)
Dip, I dip, you dip, dip, I dip, you dip, I dip (Stunt)
Dip, you dip, I dip, dip, you dip, I dip, you dip (Molly)
Dip, I dip, you dip (Stunt), dip, I dip, you dip, I dip
Don't let me into my zone (Uh-uh)
Don't let me into my zone (Uh-uh)
Don't let me into my zone (Uh-uh)
You haters leave me alone (Go!)
I say, don't let me into my zone (Uh-uh)
Don't let me into my zone (Uh-uh)
Don't let me into my zone
You haters leave me alone

She licked it off my index
Before that, she been wet
Now she licking on her best friend
While they suck me watching sunset
That's right, bitch, we ain't done yet
Lifting up her sundress
It kicked in, she licked and
Before I blink, she undressed
Molly making her feel good
It's a feeling she can't explain
But obvious, we got some problems
So bitch, let's kill that pain
I'm blown, I'm zooted
Can't believe that I'm even moving
Off a half a gram of molly, we about to go party
And I don't know what I'm doing, stunt!
Dip, I dip, you dip, dip, I dip, you dip, I dip (Stunt)
Dip, I dip, you dip, dip, I dip, you dip, I dip (Stunt)
Dip, you dip, I dip, dip, you dip, I dip, you dip (Molly)
Dip, I dip, you dip (Stunt), dip, I dip, you dip, I dip
Don't let me into my zone (Uh-uh)
Don't let me into my zone (Uh-uh)
Don't let me into my zone (Uh-uh)
You haters leave me alone (Go!)
I say, don't let me into my zone (Uh-uh)
Don't let me into my zone (Uh-uh)
Don't let me into my zone (Uh-uh)
You haters leave me alone25Embed",https://images.genius.com/c0563c9032200258584576466a5d6d53.395x395x1.jpg
8,Danny Brown,Die Like a Rockstar,Die Like a Rockstar by Danny Brown,2011-08-15,2011,8,15,156335,https://genius.com/Danny-brown-die-like-a-rockstar-lyrics,0,1,1,"84 ContributorsDie Like a Rockstar Lyrics
Brown bless the mic like gesundheit
Bud 'bout the size of a bonsai
Kick it like Muay Thai, flow like sci-fi in high def
I'm righteous and still bust a nut up on a bitch chest
The verbal folklore been explored
And employed by none other than them fools with the gold
And them bankrolls explode
And your bitch in my target when I shoot my load
Bullseye, my eyes tie-dyed
Fried off the same shit that rockstars died from
Smoke somethin' with your man, bitch
Like Wyclef, used to sell the cannabis
Manuscript, sick shit, prescription addiction
Sniffin' Adderall off the counter in my kitchen
Trippin' off the shit that had Brian Wilson flipping
Experiment so much, it's a miracle I'm livin'

And I'ma die like a rockstar
Die like a rockstar
I'ma die like a rockstar
Die like a rockstar
I'ma die like a rockstar
Die like a rockstar
I'ma die like a rockstar
You might also like
Bitch, I wanna party like Chris Farley
Shot of Hennessy, spike that with some molly
Tell mommy I'm sorry, God bless my soul
But life was so sublime, goin' out like Brad Nowell
I got that Kurt Cobain type of mindframe
Feelin' like Keith Moon, shrooms in my dressing room
Basquiat freestyle
Feeling like Jimi Hendrix in Anna-Nicole mouth
River Phoenix, '93, VIP
With some drugged-up porn hoes all around me
Like Teri Diver, Linda Wong
All in hell havin' orgies where the horns growing long
'Cause, bitch, I'm Frankie Lymon, Heath Ledger
Hyped up in a jacuzzi, doing that John Belushi
With Brittany Murphy, we blowin' hershey
I'ma die like a rockstar18Embed",https://images.genius.com/c0563c9032200258584576466a5d6d53.395x395x1.jpg
9,Danny Brown,30,30 by Danny Brown,2011-08-15,2011,8,15,147563,https://genius.com/Danny-brown-30-lyrics,0,1,1,"104 Contributors30 Lyrics
Sent your bitch a dick pic and now she need glasses
Turn your bitch Slick Rick right now if I flashed it
Ate a couple pills and took the bud up out the plastic
Flickin' bogey ashes, bitch, I stay blasted
Microphone Cassius, Magic with the sick shit
'Posed to been dead, but bitch, I'm still up in this bitch
Verbal herbal poison, words I contortion
Fucked a pregnant bitch, she save money on her ga-bortion
I feel like Billy Corgan in a church playing organ
Coverin' Too $hort, smokin' a Newport
Hurt, hoped the drugs would help the pain to go away
But all these thoughts up in my head made the sane go astray
So step inside the mind that revolves around the rhyme
And every time he close his eyes, visions of white lines
Dyin' in the arms of a blonde, blue-eyed twenty-something
Don't know her name, but the paramedics chest pumpin'
Thirty-something Black male OD'd off of pills
That he weren't prescribed, but they took his life
Left behind a daughter that don't really even know him
'Cause her mama thought he wouldn't make a living off of poems
But it was a long journey on a rocky road
Had a hoodie on and a jacket in the snow
Walkin' in the cold on the way to the studio
Nigga, that was just a couple years ago
Dropped a couple mixtapes on the 'net
Niggas tried to front like I wasn't all that
But guess what, bitch? I'm coming back
Guess what, bitch? I'm coming back
Signed to Fool's Gold, now everything is all gnarly
Now these bitches want my number to get up in the party
Came a long way from extension cords in the window
Borrow neighbor's power just to plug up the Nintendo
Where the oven's never closed and the stove's never off
Every winter so cold, niggas sleepin' wearing scarf
But I always tell myself that it's gon' get better
You know who you is? You the greatest rapper ever
So now the pressure's on to prove that voice right
Some people never knew they goals, knew mine my whole life
So now his turn's up, fixin' up to bat
Pitchin' singles to the label when I used to pitch crack
I never learned to rap, always knew how
Ever since a nigga eight, knew what I would do now
When I turned twenty-eight, they like, ""What you gon' do now?""
And now a nigga thirty, so I don't think they heard me
That the last ten years, I been so fucking stressed
Tears in my eyes, let me get this off my chest
The thoughts of no success got a nigga chasing death
Doin' all these drugs, hope an OD ain't next, triple-XYou might also like16Embed",https://images.genius.com/c0563c9032200258584576466a5d6d53.395x395x1.jpg
