,Artist,Song Title,Full Title,Release Date,Year,Month,Day,Pageviews,url,featured_count,producer_count,writer_count,Song Lyrics,Artist Image
32,Beyoncé,Don’t Hurt Yourself,Don't Hurt Yourself by Beyoncé (Ft. Jack White),2016-04-23,2016,4,23,978788,https://genius.com/Beyonce-dont-hurt-yourself-lyrics,1,2,7,"162 ContributorsTranslationsEspañolEnglishDon’t Hurt Yourself Lyrics
Oh na na na
Oh na na na
Oh na na na
Don't hurt yourself
Don't hurt yourself

Who the fuck do you think I is?
You ain't married to no average bitch, boy
You can watch my fat ass twist, boy
As I bounce to the next dick, boy
And keep your money, I got my own
Keep a bigger smile on my face being alone
Bad motherfucker, God complex
Motivate your ass, call me Malcolm X
Yo operator, or innovator
Fuck you, hater, you can't recreate her, no, nuh-uh
You'll never recreate her, no, hell no

We just got to let it be
Let it be, let it be, let it be, baby
You just got to let it be
Let it be, let it be, let it be, babe
You might also like
When you hurt me, you hurt yourself
Don't hurt yourself
When you diss me, you diss yourself
Don't hurt yourself
When you hurt me, you hurt yourself
Don't hurt yourself (Don't hurt yourself)
Don't hurt yourself
When you love me, you love yourself
Love God herself

I am the dragon breathing fire
Beautiful mane, I'm the lion
Beautiful man, I know you're lying
I am not broken, I'm not crying, I'm not crying
You ain't trying hard enough
You ain't loving hard enough
You don't love me deep enough
We not reaching peaks enough
Blindly in love, I fucks with you
'Til I realize I'm just too much for you
I'm just too much for you

You just got to let it be
Let it be, let it be, let it be, baby
Hey baby, who the fuck do you think I is?
I smell that fragrance on your Louis knit, boy
Just give my fat ass a big kiss, boy
Tonight I'm fucking up all your shit, boy
When you hurt me, you hurt yourself
Try not to hurt yourself
When you play me, you play yourself
Don't play yourself
When you lie to me, you lie to yourself
You only lying to yourself (Don't hurt yourself)
When you love me, you love yourself
Love God herself

We just got to let it be
Let it be, let it be, let it be, let it be, babe
Uh, this is your final warning (Don't hurt yourself)
You know I give you life (Don't hurt yourself)
If you try this shit again (Don't hurt yourself)
You gon' lose your wife61Embed",https://images.genius.com/46f615d1e828355795a41165d5719467.640x640x1.jpg
33,Beyoncé,Blow,Blow by Beyoncé,2013-12-13,2013,12,13,952022,https://genius.com/Beyonce-blow-lyrics,0,2,7,"90 ContributorsBlow Lyrics
I love your face
You love the taste
That sugar, babe
It melts away, mmm

I kiss you and you lick your lips (I kiss you and you lick your lips)
You like it wet and so do I (You like it wet and so do I)
I know you never waste a drip (I know you never waste a drip)
I wonder how it feels sometimes
Must be good to you

(Keep me comin', keep me goin')
Keep me comin', keep me goin'
(Keep me hummin', keep me moanin')
Keep me hummin', keep me moanin'
(Don't stop lovin' 'til the mornin')
Don't stop lovin' 'til the mornin'
(Don't stop screamin', freakin', blowin')
Blow, oh

Can you eat my Skittles? It's the sweetest in the middle, yeah (Yeah)
Pink is the flavor, solve the riddle, yeah (Yeah)
I'ma lean back, don't worry, it's nothin' major
Make sure you clean that, it's the only way to get the flavor
You might also like
When you're thirsty and need love, I'll give it up 'til I'm empty, babe
Must be good to you
If you're lonely in your bed, I'll fill it up to the top, babe
Must be good to you

(Keep me comin', keep me goin')
Keep me comin', keep me goin'
(Keep me hummin', keep me moanin')
Keep me hummin', keep me moanin'
(Don't stop lovin' 'til the mornin')
Don't stop lovin' 'til the mornin'
(Don't stop screamin', freakin', blowin')
Blow, oh

Can you eat my Skittles? It's the sweetest in the middle, yeah (Yeah)
Pink is the flavor, solve the riddle (Yeah)
I'ma lean back, don't worry, it's nothing major
Make sure you clean that, it's the only way to get the flavor

I'm about to get into this, girls
This for all my grown women out there
I can't wait 'til I get home so you can tear that cherry out
(Turn that cherry out, turn that cherry out)
I can't wait 'til I get home so you can tear that cherry out
(Turn that cherry out, turn that cherry out)
I want you to (Turn that cherry out, turn that cherry out)
I want you to (Turn that cherry out, turn that cherry out)
I want you to (Turn that cherry out, turn that cherry out)
I want you to (Turn that cherry out, turn that cherry out)

Ooh, I had a naughty thought today, baby
Every time I close my eyes
Ooh, get a glimpse of this candy paint
Don't slip off when it drip off on top of your ride
When you see it here, lift it up, then toss it, babe
I know everything you want
I'ma show you how I stroke (Stroke it)
Bring your work home on top of me
I'ma let you be the, be the boss of me (Boss)
I know everything you want
Give me that daddy long stroke

I can't wait 'til I get home so you can tear that cherry out
(Turn that cherry out, turn that cherry out)
I can't wait 'til I get home so you can tear that cherry out
(Turn that cherry out, turn that cherry out)
I want you to (Turn that cherry out, turn that cherry out)
I want you to (Turn that cherry out, turn that cherry out)
Je ne sais quoi
Cherie, m vle w
Awsè a se nèt al kole
Blow, oh

(Keep me comin', keep me goin')
Keep me comin', keep me goin'
(Keep me hummin', keep me moanin')
Keep me hummin', keep me moanin'
(Don't stop lovin' 'til the mornin')
Don't stop lovin' 'til the mornin'
(Don't stop screamin', freakin', blowin')
Blow, oh

Can you eat my Skittles? It's the sweetest in the middle, yeah (Yeah)
Pink is the flavor, solve the riddle, yeah (Yeah)92Embed",https://images.genius.com/46f615d1e828355795a41165d5719467.640x640x1.jpg
34,Beyoncé,Rocket,Rocket by Beyoncé,2013-12-13,2013,12,13,931961,https://genius.com/Beyonce-rocket-lyrics,0,3,6,"81 ContributorsRocket Lyrics
Let me sit this ass on you
Show you how I feel
Let me take this off
Will you watch me? (Watch me)
That's mass appeal
Don't take your eyes, don't take your eyes off it
Watch it, babe
If you like, you can touch it, baby
Do you, do you wanna touch it, baby?
Ooh, grab a hold, don't let go
Let me know that you ready (Ready, ready)
I just wanna show you now, slow it down, go around
You rock hard, I rock steady

And rock right up to the side of my mountain
Climb until you reach my peak, baby, peak, baby, peak
And reach right into the bottom of my fountain
I wanna play in your deep, baby, deep, baby, deep
Then dip me under where you can feel my river flow and flow
Hold me 'til I scream for air to breathe
And wash me over until my well runs dry
Send all your sins all over me, baby, me, baby, me

Rock it 'til water falls
Rock it 'til water falls
Rock it 'til water falls
Bathe in these waterfalls, uh
You might also like
I do it like it's my profession
I gotta make a confession
I'm proud of all this bass
Baby, I'll put it in your face
By the way, if you need a personal trainer or a therapist
I can be a piece of sunshine, inner peace, entertainer
Anything else that you may read between the lines
You and I create rockets and waterfalls

So rock right up to the side of my mountain
Climb until you reach my peak, baby, peak, baby, peak
And reach right into the bottom of my fountain
I wanna play in your deep, baby, deep, baby, deep
Then dip me under where you can feel my river flow and flow
Hold me 'til I scream for air to breathe
And wash me over until my well runs dry
Send all your sins all over me, baby, me, baby, me

Hard, rock, steady, rock
Hard, rock, steady, rock
Hard, rock, steady, rock
Hard, rock, steady
Don't you know that I give you good lovin' if you need it?
I'll give you my word, you can believe it
Your love feels like all four seasons growing inside me
Life has a reason
Swimming in my love (Your love), your love lifting
Higher, harder
Got me screamin' to the Lord, boy
Kiss me, pray we don't overflow
Baby, I know you can feel it pulse
Deep in the peak of my waterfall
Rock it, baby, rock it, baby, rock it 'til the water falls
Damn

I can't help but love the way we make love
Daddy, daddy
Ooh, child, ooh, now
Yes, Lord, damn, baby
You drivin' me cray, cray
You ain't right for doin' it to me like that, daddy
Even though I've been a bad, bad, bad
Bad, bad, bad, bad, bad, bad, bad, bad, bad girl
Tell me what you're gon' do about that
Punish me, please
Punish me, please
Daddy, what you gon' do with all this ass
All up in your face? Yeah
Hell, yeah (Love me so deep)
Ooh, my shit's so good, it ain't even right
I know I'm right
Hell, yeah, you the shit
That's why you're my equivalent
So sexy
We're so much more than pointless fixtures
Instagram pictures, consumers
Wanna rock that ching-ching-ching
Wanna rock that, wanna rock that ching-ching
Baby boomers (Baby, baby, baby, baby)
Cyclical trends, tryna fit in
Home is where the heart is
Goddammit, I'm comfortable in my skin
And you're comfortable in my skin
You look so comfortable in my skin (Skin, skin, skin)
Rockets and waterfalls116Embed",https://images.genius.com/46f615d1e828355795a41165d5719467.640x640x1.jpg
35,Beyoncé,Listen,Listen by Beyoncé,2006-12-05,2006,12,5,872775,https://genius.com/Beyonce-listen-lyrics,0,2,4,"72 ContributorsListen Lyrics
Listen
To the song here in my heart
A melody I start
But can't complete
Listen
To the sound from deep within
It's only beginning
To find release

Oh, the time has come for my dreams to be heard
They will not be pushed aside and turned
Into your own, all 'cause you won't listen

Listen, I am alone at a crossroads
I'm not at home in my own home
And I've tried and tried to say what's on my mind
You should have known, oh
Now I'm done believin' you
You don't know what I'm feelin'
I'm more than what you made of me
I followed the voice you gave to me
But now I've gotta find my own
You might also like
You should have listened
There was someone here inside
Someone I thought had died
So long ago

Oh, I'm screamin' out and my dreams will be heard
They will not be pushed aside or worked
Into your own, all 'cause you won't listen

Listen, I am alone at a crossroads
I'm not at home in my own home
And I've tried and tried to say what's on my mind
You should have known, oh
Now I'm done believin' you
You don't know what I'm feelin'
I'm more than what you made of me
I followed the voice you gave to me
But now I've gotta find my own

I don't know where I belong
But I'll be moving on
If you don't
If you won't
Listen to the song here in my heart
A melody I start
But I will complete, oh-oh
Now I'm done believin' you
You don't know what I'm feelin'
I'm more than what you made of me
I followed the voice you think you gave to me
But now I've gotta find my own

My own40Embed",https://images.genius.com/46f615d1e828355795a41165d5719467.640x640x1.jpg
36,Beyoncé,Sandcastles,Sandcastles by Beyoncé,2016-04-23,2016,4,23,864915,https://genius.com/Beyonce-sandcastles-lyrics,0,2,4,"89 ContributorsTranslationsAzərbaycanca / آذربايجانEspañolPortuguêsSandcastles Lyrics
We built sandcastles that washed away
I made you cry when I walked away, oh
And although I promised that I couldn't stay, baby
Every promise don't work out that way, oh, babe
Every promise don't work out that way

Dishes smashed on my counter from our last encounter
Pictures snatched out the frame
Bitch, I scratched out your name and your face
What is it about you that I can't erase, baby?
When every promise don't work out that way, no, no, babe
When every promise don't work out that way

And your heart is broken 'cause I walked away
Show me your scars and I won't walk away, oh
And I know I promised that I couldn't stay, baby
Every promise don't work out that way, no, no, no, no, no
Every promise don't work out that wayYou might also like29Embed",https://images.genius.com/46f615d1e828355795a41165d5719467.640x640x1.jpg
37,Beyoncé,7/11,7/11 by Beyoncé,2014-11-24,2014,11,24,835981,https://genius.com/Beyonce-7-11-lyrics,0,2,4,"122 ContributorsTranslationsPortuguês7/11 Lyrics
Shoulders sideways, smack it, smack it in the air
Legs movin' side to side, smack it in the air
Legs movin' side to side, smack you in the air
Shoulders sideways, smack it, smack it in the air
Smack it, smack it in the air (Air), legs movin' side to side (Yeah)
Smack it, smack it in the air, smack it, smack it in the air
(Wave your)

Wave your hands side to side, put it in the air (In the air)
Wave your hands side to side, put it in the air (To side, to side, to side)
Clap, clap, clap, like you don't care (To side, to side, to side)
Smack that, clap, clap, clap, like you don't care
(I know you care)

Clap, clap, clap, clap, clap it (Clap it, clap it, clap it, foot up)
Foot up, my foot up (Woo), hold up now my foot up (Spinnin')
I'm spinnin' my foot up, foot up, yeah, my foot up (Spinnin')
I'm spinnin' my foot up, put my foot down, yeah, my hands up (Hands up)
My hands up, my hands up (Flexin'), flexin' while my hands up (Flexin')
My hands up, my hands up, I stand up with my hands up
Then I put up, my hands up (Put up), I put up, my hands up (Air)
I put up, my hands up then I'm spinnin' all my hands up (Spinnin')
Spinnin' while my hands up (Spinnin'), spinnin' while my hands up (I'm spinnin')
Spinnin' while my hands up then I'm tippin' all my hands up
I'm spinnin', I'm spinnin', I'm spinnin' while my hands up (Spinnin')
I'm spinnin', I'm spinnin', I'm spinnin' while my hands up
(Drank)
You might also like
Hold that cup like alcohol, hold that cup like alcohol (Drank)
Hold that cup like alcohol, don't you drop that alcohol (Drank)
Never drop that alcohol, never drop that alcohol (Drank)
I know you thinkin' about alcohol, I know I'm thinkin' bout that alcohol (Dice)

Man, this here like rollin' dice, man, this here like rollin' dice (Dice)
Seven eleven, seven eleven, seven twice, man, seven twice
Man, it feel like rollin' dice (Dice), man, this feel like rollin' dice (Dice)
Man, it feel like rollin' dice (Dice), seven twice, seven twice (Kick it)
Girl, I'm tryna kick it with ya (Girl), girl, I'm tryna kick it with ya (Man)
Man, I'm tryna kick it with ya, my feet up, I kick it with ya (Man)
Man, I swear I kick it with ya (Girl), girl, I wanna kick it with ya (Man)
Man, I know I kick it with ya, yeah, I spin around and I kick it with ya

Shoulders sideways, smack it, smack it in the air (Move the leg)
Legs movin' side to side, smack it in the air (To side, to side, to side, move the leg)
Legs movin' side to side, smack it in the air (To side, to side)
Shoulders movin' side to side, smack it in the air (Smack it, ho)
Smack it in the air (Smack it), smack it, smack it in the air (To side, to side, to side, smack it, ho)
Smack it in the air, smack it, smack it in the air (Air)

Wave your hands side to side, put it in the air (In your air)
Wave your hands side to side, put it in the air (To side, to side, to side)
Clap, clap, clap, like you don't care (To side, to side, to side)
Smack that, clap, clap, clap, like you don't care
(I know you care)
Ooh, you care
I know you care, care
Wave ya hands side to side (Grind)
Wave ya hands side to side (Grind)
Wave ya hands from side to side (Grind)
Wave ya hands side to side (Ahaha)
Ooh, wee BB freaky deaky, think me see she pink bikini
Rock that kufi, dye dashiki, Nefertiti, edges kinky
Sweatin' out my blow out, sweatin' out my presses
This trick about to go off, mad 'cause I'm so fresh
Fresher than you, I'm fresher than you
Fresher than you, oh500Embed",https://images.genius.com/46f615d1e828355795a41165d5719467.640x640x1.jpg
38,Beyoncé,6 Inch,6 Inch by Beyoncé (Ft. The Weeknd),2016-04-23,2016,4,23,832060,https://genius.com/Beyonce-6-inch-lyrics,1,4,14,"142 ContributorsTranslationsEspañolPortuguês6 Inch Lyrics
Six inch heels, she walked in the club like nobody's business
Goddamn, she murdered everybody and I was her witness

She's stacking money, money everywhere she goes
You know, pesos out of Mexico
De uno, commas and them decimals
She don't gotta give it up, she professional
She mixing up that Ace with that Hennessy
She love the way it tastes, that's her recipe
Rushing through her veins like it's ecstasy (Oh no)
She already made enough, but she'll never leave

Six inch heels, she walked in the club like nobody's business
Goddamn, she murdered everybody and I was her witness
She works for the money, she work for the money
From the start to the finish
And she worth every dollar, she worth every dollar
And she worth every minute

She work for the money
She work for the money
She work for the money
She work for the money
You might also like
She stack her money, money everywhere she goes
She got that Sake, her Yamazaki straight from Tokyo
Oh baby, you know, she got them commas and them decimals
She don't gotta give it up 'cause she professional

Six inch heels, she walked in the club like nobody's business
Goddamn (Goddamn, babe)
She murdered everybody and I was her witness (Oh)
She works for the money (Work for the)
She work for the money (Work for the)
From the start to the finish (Oh baby)
And she worth every dollar (Worth every)
She worth every dollar (Work for the)
And she worth every minute
Stars in her eyes
She fights for the power, keeping time
She grinds day and night
She grinds from Monday to Friday
Work from Friday to Sunday, oh
She gon' slang
She too smart to crave material things
She pushing herself day and night
She grinds from Monday to Friday
Work from Friday to Sunday, oh
Stars in her eyes
She fights and she sweats those sleepless nights
But she don't mind, she loves the grind
She grinds from Monday to Friday
Works from Friday to Sunday, yeah, yeah
She gon' slang
Too smart to crave material things
Stacking her paper, stacking her cake up
She grinds from Monday to Friday
Works from Friday to Sunday
Six inch heels, she walked in the club like nobody's business
Goddamn, she murdered everybody and I was her witness
She works for the money, she work for the money
(Know just what to do to make you love me)
From the start to the finish
And she worth every dollar, she worth every dollar (Love me)
And she worth every minute

Ooh, boy, I'll make you feel
You'll always come back to me
Come back, come back
Come back, come back
Come back, come back
60Embed",https://images.genius.com/46f615d1e828355795a41165d5719467.640x640x1.jpg
39,Beyoncé,Love Drought,Love Drought by Beyoncé,2016-04-23,2016,4,23,799823,https://genius.com/Beyonce-love-drought-lyrics,0,2,3,"90 ContributorsTranslationsEspañolPortuguêsLove Drought Lyrics
Ten times out of nine, I know you're lying
But nine times out of ten, I know you're trying
So I'm trying to be fair
And you're trying to be there and to care
And you're caught up in your permanent emotions
And all the loving I've been giving goes unnoticed
It's just floating in the air, lookie there
Are you aware

You're my lifeline, are you tryna kill me?
If I wasn't me, would you still feel me?
Like on my worst day? Or am I not thirsty enough?
I don't care about the lights or the beams
Spend my life in the dark for the sake of you and me
Only way to go is up, skin thick, too tough, mmm

'Cause you, you, you, you and me could move a mountain
You, you, you, you and me could calm a war down
You, you, you, you and me could make it rain now
You, you, you, you and me could stop this love drought

Nine times out of ten, I'm in my feelings
But ten times out of nine, I'm only human
Tell me, what did I do wrong?
Feel like that question has been posed, I'm movin' on
I always been committed, I been focused
I always paid attention, been devoted
Tell me, what did I do wrong?
Oh, already asked that, my bad
You might also like
But you my lifeline, think you tryna kill me
If I wasn't B, would you still feel me?
Like on my worst day? Or am I not thirsty enough?
I don't care about the lights or the beams
Spend my life in the dark for the sake of you and me
Only way to go is up, them old bitches so wack
I'm so tough, wassup?

'Cause you, you, you, you and me could move a mountain
You, you, you, you and me could calm a war down
You, you, you, you and me could make it rain now
And you, you, you, you and me will stop this love drought

You, you, you, you and me will stop this love drought
You, you, you, you and me will stop this love drought33Embed",https://images.genius.com/46f615d1e828355795a41165d5719467.640x640x1.jpg
40,Britney Spears,...Baby One More Time,...Baby One More Time by Britney Spears,1998-10-23,1998,10,23,1252665,https://genius.com/Britney-spears-baby-one-more-time-lyrics,0,2,1,"124 ContributorsTranslationsItalianoEnglishTiếng Việt...Baby One More Time Lyrics
Oh, baby, baby
Oh, baby, baby

Oh, baby, baby
How was I supposed to know
That somethin' wasn't right here?
Oh, baby, baby
I shouldn't have let you go
And now you're out of sight, yeah

Show me how you want it to be
Tell me, baby, 'cause I need to know now
Oh, because

My loneliness is killin' me (And I)
I must confess, I still believe (Still believe)
When I'm not with you, I lose my mind
Give me a sign
Hit me, baby, one more time

Oh, baby, baby
The reason I breathe is you (Oh yeah)
Boy, you got me blinded
Oh, pretty, baby
There's nothin' that I wouldn't do
It's not the way I planned it
You might also like
Show me how you want it to be
Tell me, baby, 'cause I need to know now
Oh, because

My loneliness is killin' me (And I)
I must confess, I still believe (Still believe)
When I'm not with you, I lose my mind
Give me a sign
Hit me, baby, one more time

Oh, baby, baby (Oh)
Oh, baby, baby (Yeah, yeah)

Oh, baby, baby
How was I supposed to know?
Oh, pretty baby
I shouldn't have let you go
I must confess that my loneliness is killin' me now
Don't you know I still believe
That you will be here and give me a sign?
Hit me, baby, one more time
My loneliness is killin' me (And I)
I must confess, I still believe (Still believe)
When I'm not with you, I lose my mind
Give me a sign
Hit me, baby, one more time

I must confess that my loneliness (My loneliness is killin' me)
Is killin' me now (I must confess, I still believe)
Don't you know I still believe (When I'm not with you, I lose my mind)
That you will be here and give me a sign?
Hit me, baby, one more time70Embed",https://images.genius.com/da43b98169ffc7cfff4876135896c29c.600x600x1.jpg
41,Britney Spears,Toxic,Toxic by Britney Spears,2004-01-13,2004,1,13,759337,https://genius.com/Britney-spears-toxic-lyrics,0,1,4,"115 ContributorsTranslationsСрпскиPortuguêsToxic Lyrics
Baby, can't you see I'm callin'?
A guy like you should wear a warnin'
It's dangerous, I'm fallin'
There's no escape, I can't wait
I need a hit, baby, give me it
You're dangerous, I'm lovin' it

Too high, can't come down
Losing my head, spinnin' round and round
Do you feel me now?

With a taste of your lips, I'm on a ride
You're toxic, I'm slippin' under
With a taste of a poison paradise
I'm addicted to you
Don't you know that you're toxic?
And I love what you do
Don't you know that you're toxic?

It's gettin' late to give you up
I took a sip from my devil's cup
Slowly, it's takin' over me
You might also like
Too high, can't come down
It's in the air and it's all around
Can you feel me now?

With a taste of your lips, I'm on a ride
You're toxic, I'm slippin' under
With a taste of a poison paradise
I'm addicted to you
Don't you know that you're toxic?
And I love what you do
Don't you know that you're toxic?
Don't you know that you're toxic?


With a taste of your lips, I'm on a ride
You're toxic, I'm slippin' under
With a taste of a poison paradise
I'm addicted to you
Don't you know that you're toxic?
With a taste of your lips, I'm on a ride
You're toxic, I'm slippin' under (Toxic)
With a taste of a poison paradise
I'm addicted to you
Don't you know that you're toxic?
Intoxicate me now with your lovin' now
I think I'm ready now (I think I'm ready now)
Intoxicate me now with your lovin' now
I think I'm ready now238Embed",https://images.genius.com/da43b98169ffc7cfff4876135896c29c.600x600x1.jpg
42,Britney Spears,Work Bitch,Work Bitch by Britney Spears,2013-09-17,2013,9,17,581434,https://genius.com/Britney-spears-work-bitch-lyrics,0,3,6,"75 ContributorsTranslationsPortuguêsWork Bitch Lyrics
You wanna?
You wanna?

You want a hot body?
You want a Bugatti?
You want a Maserati?
You better work bitch
You want a Lamborghini?
Sip martinis?
Look hot in a bikini?
You better work bitch
You wanna live fancy?
Live in a big mansion?
Party in France?
You better work bitch
You better work bitch
You better work bitch
You better work bitch

Now get to work bitch
(Ah-ah)
Now get to work bitch
(Ah-ah)
You might also like
Bring it on, ring the alarm
Don't stop now, just be the champion
Work it hard like it's your profession
Watch out now, 'cause here it comes
Here comes the smasher
Here comes the master
Here comes the big beat
Big beat to blast ya
No time to quit now
Just time to get it now
Pick up what I'm puttin' down
Pick up what I'm puttin' down

You want a hot body?
You want a Bugatti?
You want a Maserati?
You better work bitch
You want a Lamborghini?
Sip martinis?
Look hot in a bikini?
You better work bitch
You wanna live fancy?
Live in a big mansion?
Party in France?
You better work bitch
You better work bitch
You better work bitch
You better work bitch
Now get to work bitch
(Ah-ah)
Now get to work bitch
(Ah-ah)

Break it up, break it down
See me comin' you can hear my sound
Tell somebody in your town
Spread the word, spread the word
Go call the police
Go call the governor
I bring the treble
Don't mean to trouble ya
I make it bubble up
Call me the bubbler
I am the bad bitch
The bitch that you're lovin' up

Hold your head high
Fingers to the sky
They gon' try and try ya, but they can't deny ya
Keep it moving higher, and higher
Keep it moving higher, and higher
So hold your head high
Fingers to the sky
Now they don't believe ya, but they gonna need ya
Keep it moving higher and higher
Keep it moving higher and higher and higher
Work, work, work, work
Work, work, work, work
Work, work, work, work
Work, work, work, work
Work it out, work it out, work it out, work it out
Work it out, work it out, work it out, work it out
Work it out, work it out, work it out, work it out
Work it out, work it out

You better work bitch
You better work bitch113Embed",https://images.genius.com/da43b98169ffc7cfff4876135896c29c.600x600x1.jpg
43,Britney Spears,Oops!... I Did It Again,Oops!... I Did It Again by Britney Spears,2000-03-27,2000,3,27,360826,https://genius.com/Britney-spears-oops-i-did-it-again-lyrics,0,2,2,"77 ContributorsOops!... I Did It Again Lyrics
Mmm, yeah
Yeah, yeah, yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah, yeah, yeah

I think I did it again
I made you believe we're more than just friends
Oh, baby, it might seem like a crush
But it doesn't mean that I'm serious

'Cause to lose all my senses
That is just so typically me
Ooh, baby, baby

Oops, I did it again
I played with your heart
Got lost in the game
Oh, baby, baby
Oops, you think I'm in love
That I'm sent from above
I'm not that innocent

You see, my problem is this
I'm dreamin' away
Wishin' that heroes, they truly exist
I cry watching the days
Can't you see I'm a fool in so many ways?
You might also like
But to lose all my senses
That is just so typically me
Oh, baby, oh

Oops, I did it again
I played with your heart
Got lost in the game
Oh, baby, baby
Oops, you think I'm in love
That I'm sent from above
I'm not that innocent

Yeah, yeah, yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah, yeah, yeah

""All aboard!""
""Britney! Before you go, there's something I want you to have.""
""Oh, it's beautiful! But wait a minute, isn't this...?""
""Yeah, yes, it is.""
""But I thought the old lady dropped it into the ocean in the end.""
""Well, baby, I went down and got it for ya.""
""Aw, you shouldn't have""
Oops, I did it again to your heart
Got lost in this game, oh, baby (Baby)
Oops, you (Oops, you)
Think that I'm sent from above
I'm not that innocent

Oops, I did it again
I played with your heart
Got lost in the game (Yeah, yeah)
Oh, baby, baby
Oops, you think I'm in love
That I'm sent from above (Yeah yeah)
I'm not that innocent (Not that innocent, babe)
Oops, I (Oops, I) did it again (Did it again to your heart)
I played with your heart (Got lost)
Got lost in the game (In this game, oh, baby)
Oh, baby, baby
Oops, you (Oops, you) think I'm in love (Think that I'm sent)
That I'm sent from above
I'm not that innocent25Embed",https://images.genius.com/da43b98169ffc7cfff4876135896c29c.600x600x1.jpg
44,Britney Spears,If U Seek Amy,If U Seek Amy by Britney Spears,2008-11-28,2008,11,28,308568,https://genius.com/Britney-spears-if-u-seek-amy-lyrics,0,1,4,"71 ContributorsTranslationsEnglishIf U Seek Amy Lyrics
La, la, la, la, la-la, la, la
La, la, la, la, la-la, la, la
La, la, la, la, la-la, la, la
La, la, la, la, la-la, la, la

Oh, baby, baby, have you seen Amy tonight?
Is she in the bathroom, is she smoking up outside? (Oh)
Oh, baby, baby, does she take a piece of lime
For the drink that I'ma buy her?
Do you know just what she likes? (Oh)

Oh-oh, tell me, have you seen her?
'Cause I'm so, oh, I can't get her off of my brain
I just wanna go to the party she gon' go
Can somebody take me home?
Ha-ha-he-he-ha-ha-ho

Love me, hate me, say what you want about me
But all of the boys and all of the girls are begging to, if you seek Amy
Love me, hate me, but can't you see what I see?
All of the boys and all of the girls are begging to, if you seek Amy
You might also like
(Love me, hate me)
La, la, la, la, la-la, la, la
La, la, la, la, la-la, la, la

Amy told me that she's gonna meet me up
I don't know where or when, and now they're closing up the club (Oh)
I've seen her once or twice before, she knows my face
But it's hard to see with all the people standing in the way (Oh)

Oh-oh, tell me, have you seen her?
'Cause I'm so, oh, I can't get her off of my brain
I just wanna go to the party she gon' go
Can somebody take me home?
Ha-ha-he-he-ha-ha-ho

Love me, hate me, say what you want about me
But all of the boys and all of the girls are begging to, if you seek Amy
Love me, hate me, but can't you see what I see?
All of the boys and all of the girls are begging to, if you seek Amy

(Love me, hate me) Oh, say what you want about me
Oh, but can't you see what I see?
(Love me, hate me) Oh, say what you want about me
('Bout me, 'bout me)
So tell me if you see her
(Let me know what she was wearing, and what she was like)
'Cause I've been waiting here forever
(Let me know where she was going, I don't mind)
Oh, baby, baby, if you seek Amy tonight (Oh)
Oh, baby, baby, we'll do whatever you like
Oh, baby, baby, baby
Oh, baby, baby, baby

La, la, la, la, la-la, la, la
La, la, la, la, la-la, la, la
La, la, la, la, la-la, la, la
La, la, la, la, la-la, la, la

Love me, hate me, say what you want about me
But all of the boys and all of the girls are begging to, if you seek Amy
Love me, hate me, but can't you see what I see?
All of the boys and all of the girls are begging to, if you seek Amy
Love me, hate me, say what you want about me (Yeah, yeah)
Love me, hate me, but can't you see what I see?
All of the boys and all of the girls are begging to if you seek Amy

(Love me, hate me) Oh, say what you want about me
Oh, but can't you see what I see?
(Love me, hate me) Oh, say what you want about me
All of the boys and all of the girls are begging to if you seek Amy21Embed",https://images.genius.com/da43b98169ffc7cfff4876135896c29c.600x600x1.jpg
45,Britney Spears,Everytime,Everytime by Britney Spears,2003-11-17,2003,11,17,216694,https://genius.com/Britney-spears-everytime-lyrics,0,1,2,"70 ContributorsTranslationsDeutschEverytime Lyrics
Notice me
Take my hand
Why are we
Strangers when

Our love is strong?
Why carry on without me?

Every time I try to fly, I fall
Without my wings, I feel so small
I guess I need you, baby
And every time I see you in my dreams
I see your face, it's haunting me
I guess I need you, baby

I make believe
That you are here
It's the only way
I see clear

What have I done?
You seem to move on easy
You might also like
And every time I try to fly, I fall
Without my wings, I feel so small
I guess I need you, baby
And every time I see you in my dreams
I see your face, you're haunting me
I guess I need you, baby

I may have made it rain
Please forgive me
My weakness caused you pain
And this song's my sorry

Ooh

At night, I pray
That soon your face will fade away

And every time I try to fly, I fall
Without my wings, I feel so small
I guess I need you, baby
And every time I see you in my dreams
I see your face, you're haunting me
I guess I need you, baby26Embed",https://images.genius.com/da43b98169ffc7cfff4876135896c29c.600x600x1.jpg
